drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00441|P07947,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00441|P06241,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00441|P56524,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00441|Q8WUI4,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00441|O15379,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00441|Q9UKV0,,
DB00441,5.677723127232534e-06,5.245825789557061,78,Gemcitabine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00441|P12931,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q13547,HDAC1,ENSG00000116478,DB00882|Q13547,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q9UQL6,HDAC5,ENSG00000108840,DB00882|Q9UQL6,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q92769,HDAC2,ENSG00000196591,DB00882|Q92769,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P09884,POLA1,ENSG00000101868,DB00882|P09884,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P12268,IMPDH2,ENSG00000178035,DB00882|P12268,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P07947,YES1,ENSG00000176105,DB00882|P07947,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P06241,FYN,ENSG00000010810,DB00882|P06241,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P56524,HDAC4,ENSG00000068024,DB00882|P56524,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q8WUI4,HDAC7,ENSG00000061273,DB00882|Q8WUI4,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,O15379,HDAC3,ENSG00000171720,DB00882|O15379,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,Q9UKV0,HDAC9,ENSG00000048052,DB00882|Q9UKV0,,
DB00882,5.623134659961949e-06,5.250021516103232,79,Clomiphene,G03,Sex hormones and modulators of the genital system ,P12931,SRC,ENSG00000197122,DB00882|P12931,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,Q13547,HDAC1,ENSG00000116478,DB03963|Q13547,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,Q9UQL6,HDAC5,ENSG00000108840,DB03963|Q9UQL6,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,Q92769,HDAC2,ENSG00000196591,DB03963|Q92769,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,P09884,POLA1,ENSG00000101868,DB03963|P09884,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,P12268,IMPDH2,ENSG00000178035,DB03963|P12268,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,P07947,YES1,ENSG00000176105,DB03963|P07947,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,P06241,FYN,ENSG00000010810,DB03963|P06241,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,P56524,HDAC4,ENSG00000068024,DB03963|P56524,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,Q8WUI4,HDAC7,ENSG00000061273,DB03963|Q8WUI4,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,O15379,HDAC3,ENSG00000171720,DB03963|O15379,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,Q9UKV0,HDAC9,ENSG00000048052,DB03963|Q9UKV0,,
DB03963,5.591605286934618e-06,5.252463493155873,80,,,,P12931,SRC,ENSG00000197122,DB03963|P12931,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,Q13547,HDAC1,ENSG00000116478,DB00852|Q13547,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB00852|Q9UQL6,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,Q92769,HDAC2,ENSG00000196591,DB00852|Q92769,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,P09884,POLA1,ENSG00000101868,DB00852|P09884,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,P12268,IMPDH2,ENSG00000178035,DB00852|P12268,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,P07947,YES1,ENSG00000176105,DB00852|P07947,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,P06241,FYN,ENSG00000010810,DB00852|P06241,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,P56524,HDAC4,ENSG00000068024,DB00852|P56524,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB00852|Q8WUI4,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,O15379,HDAC3,ENSG00000171720,DB00852|O15379,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB00852|Q9UKV0,,
DB00852,5.480167698151578e-06,5.261206151503313,81,Pseudoephedrine,R01,Nasal preparations ,P12931,SRC,ENSG00000197122,DB00852|P12931,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,Q13547,HDAC1,ENSG00000116478,DB00841|Q13547,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,Q9UQL6,HDAC5,ENSG00000108840,DB00841|Q9UQL6,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,Q92769,HDAC2,ENSG00000196591,DB00841|Q92769,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,P09884,POLA1,ENSG00000101868,DB00841|P09884,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,P12268,IMPDH2,ENSG00000178035,DB00841|P12268,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,P07947,YES1,ENSG00000176105,DB00841|P07947,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,P06241,FYN,ENSG00000010810,DB00841|P06241,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,P56524,HDAC4,ENSG00000068024,DB00841|P56524,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,Q8WUI4,HDAC7,ENSG00000061273,DB00841|Q8WUI4,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,O15379,HDAC3,ENSG00000171720,DB00841|O15379,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,Q9UKV0,HDAC9,ENSG00000048052,DB00841|Q9UKV0,,
DB00841,5.437665758911555e-06,5.264587491033467,82,Dobutamine,C01,Cardiac therapy ,P12931,SRC,ENSG00000197122,DB00841|P12931,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00831|Q13547,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00831|Q9UQL6,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00831|Q92769,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00831|P09884,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00831|P12268,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00831|P07947,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00831|P06241,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00831|P56524,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00831|Q8WUI4,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00831|O15379,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00831|Q9UKV0,,
DB00831,5.432168364324248e-06,5.265026778019929,83,Trifluoperazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00831|P12931,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,Q13547,HDAC1,ENSG00000116478,DB00696|Q13547,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,Q9UQL6,HDAC5,ENSG00000108840,DB00696|Q9UQL6,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,Q92769,HDAC2,ENSG00000196591,DB00696|Q92769,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,P09884,POLA1,ENSG00000101868,DB00696|P09884,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,P12268,IMPDH2,ENSG00000178035,DB00696|P12268,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,P07947,YES1,ENSG00000176105,DB00696|P07947,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,P06241,FYN,ENSG00000010810,DB00696|P06241,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,P56524,HDAC4,ENSG00000068024,DB00696|P56524,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,Q8WUI4,HDAC7,ENSG00000061273,DB00696|Q8WUI4,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,O15379,HDAC3,ENSG00000171720,DB00696|O15379,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,Q9UKV0,HDAC9,ENSG00000048052,DB00696|Q9UKV0,,
DB00696,5.418645622206912e-06,5.266109250787311,84,Ergotamine,N02,Analgesics ,P12931,SRC,ENSG00000197122,DB00696|P12931,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,Q13547,HDAC1,ENSG00000116478,DB00756|Q13547,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,Q9UQL6,HDAC5,ENSG00000108840,DB00756|Q9UQL6,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,Q92769,HDAC2,ENSG00000196591,DB00756|Q92769,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,P09884,POLA1,ENSG00000101868,DB00756|P09884,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,P12268,IMPDH2,ENSG00000178035,DB00756|P12268,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,P07947,YES1,ENSG00000176105,DB00756|P07947,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,P06241,FYN,ENSG00000010810,DB00756|P06241,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,P56524,HDAC4,ENSG00000068024,DB00756|P56524,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,Q8WUI4,HDAC7,ENSG00000061273,DB00756|Q8WUI4,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,O15379,HDAC3,ENSG00000171720,DB00756|O15379,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,Q9UKV0,HDAC9,ENSG00000048052,DB00756|Q9UKV0,,
DB00756,5.377123107225848e-06,5.26945002039905,85,Hexachlorophene,D08,Antiseptics and disinfectants ,P12931,SRC,ENSG00000197122,DB00756|P12931,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,Q13547,HDAC1,ENSG00000116478,DB00194|Q13547,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB00194|Q9UQL6,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,Q92769,HDAC2,ENSG00000196591,DB00194|Q92769,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,P09884,POLA1,ENSG00000101868,DB00194|P09884,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,P12268,IMPDH2,ENSG00000178035,DB00194|P12268,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,P07947,YES1,ENSG00000176105,DB00194|P07947,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,P06241,FYN,ENSG00000010810,DB00194|P06241,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,P56524,HDAC4,ENSG00000068024,DB00194|P56524,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB00194|Q8WUI4,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,O15379,HDAC3,ENSG00000171720,DB00194|O15379,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,Q9UKV0,HDAC9,ENSG00000048052,DB00194|Q9UKV0,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,J05,Antivirals for systemic use ,P12931,SRC,ENSG00000197122,DB00194|P12931,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,Q13547,HDAC1,ENSG00000116478,DB00194|Q13547,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,Q9UQL6,HDAC5,ENSG00000108840,DB00194|Q9UQL6,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,Q92769,HDAC2,ENSG00000196591,DB00194|Q92769,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,P09884,POLA1,ENSG00000101868,DB00194|P09884,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,P12268,IMPDH2,ENSG00000178035,DB00194|P12268,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,P07947,YES1,ENSG00000176105,DB00194|P07947,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,P06241,FYN,ENSG00000010810,DB00194|P06241,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,P56524,HDAC4,ENSG00000068024,DB00194|P56524,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,Q8WUI4,HDAC7,ENSG00000061273,DB00194|Q8WUI4,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,O15379,HDAC3,ENSG00000171720,DB00194|O15379,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,Q9UKV0,HDAC9,ENSG00000048052,DB00194|Q9UKV0,,
DB00194,5.351677577177467e-06,5.271510059416368,86,Vidarabine,S01,Ophthalmologicals ,P12931,SRC,ENSG00000197122,DB00194|P12931,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,Q13547,HDAC1,ENSG00000116478,DB00342|Q13547,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB00342|Q9UQL6,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,Q92769,HDAC2,ENSG00000196591,DB00342|Q92769,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,P09884,POLA1,ENSG00000101868,DB00342|P09884,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,P12268,IMPDH2,ENSG00000178035,DB00342|P12268,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,P07947,YES1,ENSG00000176105,DB00342|P07947,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,P06241,FYN,ENSG00000010810,DB00342|P06241,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,P56524,HDAC4,ENSG00000068024,DB00342|P56524,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB00342|Q8WUI4,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,O15379,HDAC3,ENSG00000171720,DB00342|O15379,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,Q9UKV0,HDAC9,ENSG00000048052,DB00342|Q9UKV0,,
DB00342,5.289268426733095e-06,5.276604392275618,87,Terfenadine,R06,Antihistamines for systemic use ,P12931,SRC,ENSG00000197122,DB00342|P12931,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,Q13547,HDAC1,ENSG00000116478,DB04297|Q13547,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,Q9UQL6,HDAC5,ENSG00000108840,DB04297|Q9UQL6,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,Q92769,HDAC2,ENSG00000196591,DB04297|Q92769,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,P09884,POLA1,ENSG00000101868,DB04297|P09884,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,P12268,IMPDH2,ENSG00000178035,DB04297|P12268,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,P07947,YES1,ENSG00000176105,DB04297|P07947,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,P06241,FYN,ENSG00000010810,DB04297|P06241,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,P56524,HDAC4,ENSG00000068024,DB04297|P56524,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,Q8WUI4,HDAC7,ENSG00000061273,DB04297|Q8WUI4,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,O15379,HDAC3,ENSG00000171720,DB04297|O15379,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,Q9UKV0,HDAC9,ENSG00000048052,DB04297|Q9UKV0,,
DB04297,5.244181377347592e-06,5.280322296040119,88,,,,P12931,SRC,ENSG00000197122,DB04297|P12931,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478,DB06820|Q13547,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840,DB06820|Q9UQL6,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591,DB06820|Q92769,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868,DB06820|P09884,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035,DB06820|P12268,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105,DB06820|P07947,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810,DB06820|P06241,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024,DB06820|P56524,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273,DB06820|Q8WUI4,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720,DB06820|O15379,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052,DB06820|Q9UKV0,,
DB06820,5.239217994473456e-06,5.280733530960858,89,Sulconazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122,DB06820|P12931,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00987|Q13547,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00987|Q9UQL6,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00987|Q92769,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00987|P09884,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00987|P12268,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00987|P07947,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00987|P06241,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00987|P56524,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00987|Q8WUI4,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00987|O15379,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00987|Q9UKV0,,
DB00987,5.186233205508857e-06,5.285147958529158,90,Cytarabine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00987|P12931,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB00631|Q13547,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB00631|Q9UQL6,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB00631|Q92769,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB00631|P09884,target_negativeEffect,inhibitor
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB00631|P12268,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB00631|P07947,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB00631|P06241,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB00631|P56524,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB00631|Q8WUI4,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB00631|O15379,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB00631|Q9UKV0,,
DB00631,5.1719031120261325e-06,5.286349619581772,91,Clofarabine,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB00631|P12931,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,Q13547,HDAC1,ENSG00000116478,DB04786|Q13547,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,Q9UQL6,HDAC5,ENSG00000108840,DB04786|Q9UQL6,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,Q92769,HDAC2,ENSG00000196591,DB04786|Q92769,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,P09884,POLA1,ENSG00000101868,DB04786|P09884,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,P12268,IMPDH2,ENSG00000178035,DB04786|P12268,,
DB04786,5.141800963928534e-06,5.28888473865009,92,,,,P07947,YES1,ENSG00000176105,DB04786|P07947,,
