cmpdname,drugbank_id,atc_code,atc_label
Etamiphylline,DB13592,R03,Drugs for obstructive airway diseases 
Etamiphylline,DB13592,R03D,Other systemic drugs for obstructive airway diseases 
Etamiphylline,DB13592,R03DA,Xanthines
Danazol,DB01406,C147908,Hormone Therapy Agent 
Danazol,DB01406,C547,Hormone Antagonist 
Danazol,DB01406,C2092,Gonadotropin Releasing Hormone Antagonist
Danazol,DB01406,C147908,Hormone Therapy Agent 
Danazol,DB01406,C548,Therapeutic Hormone 
Danazol,DB01406,C1636,Therapeutic Steroid Hormone
Danazol,DB01406,C147908,Hormone Therapy Agent 
Danazol,DB01406,C548,Therapeutic Hormone 
Danazol,DB01406,C2360,Anabolic Steroid
Danazol,DB01406,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Danazol,DB01406,D006727,Hormone Antagonists 
Danazol,DB01406,D004965,Estrogen Antagonists
Danazol,DB01406,G03,Sex hormones and modulators of the genital system 
Danazol,DB01406,G03X,Other sex hormones and modulators of the genital system 
Danazol,DB01406,G03XA,Antigonadotropins and similar agents
Benzoctamine,DB09021,C78272,Agent Affecting Nervous System 
Benzoctamine,DB09021,C28197,Antianxiety Agent
Benzoctamine,DB09021,N05,Psycholeptics 
Benzoctamine,DB09021,N05B,Anxiolytics 
Benzoctamine,DB09021,N05BD,Dibenzo-bicyclo-octadiene derivatives
Deslanoside,DB01078,C01,Cardiac therapy 
Deslanoside,DB01078,C01A,Cardiac glycosides 
Deslanoside,DB01078,C01AA,Digitalis glycosides
Deslanoside,DB01078,C78274,Agent Affecting Cardiovascular System 
Deslanoside,DB01078,C78322,Cardiotonic Agent
Deslanoside,DB01078,D002317,Cardiovascular Agents 
Deslanoside,DB01078,D000889,Anti-Arrhythmia Agents
Deslanoside,DB01078,D004791,Enzyme Inhibitors
Deslanoside,DB01078,D020011,Protective Agents 
Deslanoside,DB01078,D002316,Cardiotonic Agents 
Deslanoside,DB01078,D002301,Cardiac Glycosides
Deslanoside,DB01078,D020011,Protective Agents 
Deslanoside,DB01078,D002316,Cardiotonic Agents 
Deslanoside,DB01078,D004071,Digitalis Glycosides
Metizoline,DB13614,C78272,Agent Affecting Nervous System 
Metizoline,DB13614,C29747,Adrenergic Agent 
Metizoline,DB13614,C87053,Adrenergic Agonist
Metizoline,DB13614,R01,Nasal preparations 
Metizoline,DB13614,R01A,Decongestants and other nasal preparations for topical use 
Metizoline,DB13614,R01AA,"Sympathomimetics, plain"
Bisoxatin,DB09219,A06,Drugs for constipation 
Bisoxatin,DB09219,A06A,Drugs for constipation 
Bisoxatin,DB09219,A06AB,Contact laxatives
Bisoxatin,DB09219,C78276,Agent Affecting Digestive System or Metabolism 
Bisoxatin,DB09219,C29697,Laxative
Metergoline,DB13520,C78272,Agent Affecting Nervous System 
Metergoline,DB13520,C66884,Dopamine Agonist
Metergoline,DB13520,D018377,Neurotransmitter Agents 
Metergoline,DB13520,D015259,Dopamine Agents 
Metergoline,DB13520,D018491,Dopamine Agonists
Metergoline,DB13520,D018377,Neurotransmitter Agents 
Metergoline,DB13520,D018490,Serotonin Agents 
Metergoline,DB13520,D012702,Serotonin Antagonists
Metergoline,DB13520,G02,Other gynecologicals 
Metergoline,DB13520,G02C,Other gynecologicals 
Metergoline,DB13520,G02CB,Prolactine inhibitors
Lisuride,DB00589,C78272,Agent Affecting Nervous System 
Lisuride,DB00589,C38149,Antiparkinsonian Agent
Lisuride,DB00589,D002491,Central Nervous System Agents 
Lisuride,DB00589,D018726,Anti-Dyskinesia Agents 
Lisuride,DB00589,D000978,Antiparkinson Agents
Lisuride,DB00589,D018377,Neurotransmitter Agents 
Lisuride,DB00589,D015259,Dopamine Agents 
Lisuride,DB00589,D018491,Dopamine Agonists
Lisuride,DB00589,D018377,Neurotransmitter Agents 
Lisuride,DB00589,D018490,Serotonin Agents 
Lisuride,DB00589,D017366,Serotonin Receptor Agonists
Lisuride,DB00589,G02,Other gynecologicals 
Lisuride,DB00589,G02C,Other gynecologicals 
Lisuride,DB00589,G02CB,Prolactine inhibitors
Lisuride,DB00589,N02,Analgesics 
Lisuride,DB00589,N02C,Antimigraine preparations 
Lisuride,DB00589,N02CA,Ergot alkaloids
Fentiazac,DB13217,C471,Enzyme Inhibitor 
Fentiazac,DB13217,C1323,Cyclooxygenase Inhibitor
Fentiazac,DB13217,C78272,Agent Affecting Nervous System 
Fentiazac,DB13217,C241,Analgesic Agent 
Fentiazac,DB13217,C2198,Nonnarcotic Analgesic
Fentiazac,DB13217,D000893,Anti-Inflammatory Agents
Fentiazac,DB13217,D002491,Central Nervous System Agents 
Fentiazac,DB13217,D000700,Analgesics
Fentiazac,DB13217,D018373,Peripheral Nervous System Agents 
Fentiazac,DB13217,D018689,Sensory System Agents
Fentiazac,DB13217,D018501,Antirheumatic Agents
Fentiazac,DB13217,M01,Antiinflammatory and antirheumatic products 
Fentiazac,DB13217,M01A,"Antiinflammatory and antirheumatic products, non-steroids "
Fentiazac,DB13217,M01AB,Acetic acid derivatives and related substances
Fentiazac,DB13217,M02,Topical products for joint and muscular pain 
Fentiazac,DB13217,M02A,Topical products for joint and muscular pain 
Fentiazac,DB13217,M02AA,"Antiinflammatory preparations, non-steroids for topical use"
Butamirate,DB13731,C78273,Agent Affecting Respiratory System 
Butamirate,DB13731,C66917,Antitussive Agent
Butamirate,DB13731,R05,Cough and cold preparations 
Butamirate,DB13731,R05D,"Cough suppressants, excl. combinations with expectorants"
Ditazole,DB08994,B01,Antithrombotic agents 
Ditazole,DB08994,B01A,Antithrombotic agents 
Ditazole,DB08994,B01AC,Platelet aggregation inhibitors excl. heparin
Ditazole,DB08994,C78275,Agent Affecting Blood or Body Fluid 
Ditazole,DB08994,C1327,Antiplatelet Agent
Streptozocin,DB00428,D000970,Antineoplastic Agents
Streptozocin,DB00428,L01,Antineoplastic agents 
Streptozocin,DB00428,L01A,Alkylating agents 
Streptozocin,DB00428,L01AD,Nitrosoureas
Taurolidine,DB12473,B05,Blood substitutes and perfusion solutions 
Taurolidine,DB12473,B05C,Irrigating solutions 
Taurolidine,DB12473,B05CA,Antiinfectives
Taurolidine,DB12473,C254,Anti-Infective Agent
Taurolidine,DB12473,D000890,Anti-Infective Agents
Taurolidine,DB12473,D000970,Antineoplastic Agents
Dextilidine,DB13787,C78272,Agent Affecting Nervous System 
Dextilidine,DB13787,C241,Analgesic Agent
Dextilidine,DB13787,C78272,Agent Affecting Nervous System 
Dextilidine,DB13787,C67413,Opioid Receptor Agonist
Dextilidine,DB13787,D002491,Central Nervous System Agents 
Dextilidine,DB13787,D000700,Analgesics
Dextilidine,DB13787,D002491,Central Nervous System Agents 
Dextilidine,DB13787,D002492,Central Nervous System Depressants 
Dextilidine,DB13787,D009294,Narcotics
Dextilidine,DB13787,D018373,Peripheral Nervous System Agents 
Dextilidine,DB13787,D018689,Sensory System Agents
Dextilidine,DB13787,N02,Analgesics 
Dextilidine,DB13787,N02A,Opioids
Daunorubicin,DB00694,C274,Antineoplastic Agent 
Daunorubicin,DB00694,C186664,Cytotoxic Chemotherapeutic Agent 
Daunorubicin,DB00694,C259,Antineoplastic Antibiotic
Daunorubicin,DB00694,C274,Antineoplastic Agent 
Daunorubicin,DB00694,C186664,Cytotoxic Chemotherapeutic Agent 
Daunorubicin,DB00694,C2842,DNA Binding Agent
Daunorubicin,DB00694,C274,Antineoplastic Agent 
Daunorubicin,DB00694,C2189,Signal Transduction Inhibitor 
Daunorubicin,DB00694,C129824,Antineoplastic Protein Inhibitor
Daunorubicin,DB00694,C471,Enzyme Inhibitor 
Daunorubicin,DB00694,C129825,Antineoplastic Enzyme Inhibitor 
Daunorubicin,DB00694,C1748,Topoisomerase Inhibitor
Daunorubicin,DB00694,D000970,Antineoplastic Agents 
Daunorubicin,DB00694,D059003,Topoisomerase Inhibitors 
Daunorubicin,DB00694,D059005,Topoisomerase II Inhibitors
Daunorubicin,DB00694,D004791,Enzyme Inhibitors
Daunorubicin,DB00694,L01,Antineoplastic agents 
Daunorubicin,DB00694,L01D,Cytotoxic antibiotics and related substances 
Daunorubicin,DB00694,L01DB,Anthracyclines and related substances
Lofexidine,DB04948,C78272,Agent Affecting Nervous System 
Lofexidine,DB04948,C29747,Adrenergic Agent 
Lofexidine,DB04948,C87053,Adrenergic Agonist
Lofexidine,DB04948,D002317,Cardiovascular Agents 
Lofexidine,DB04948,D000959,Antihypertensive Agents
Lofexidine,DB04948,D002491,Central Nervous System Agents 
Lofexidine,DB04948,D009292,Narcotic Antagonists
Lofexidine,DB04948,D018373,Peripheral Nervous System Agents 
Lofexidine,DB04948,D018689,Sensory System Agents
Lofexidine,DB04948,D018377,Neurotransmitter Agents 
Lofexidine,DB04948,D018663,Adrenergic Agents 
Lofexidine,DB04948,D000322,Adrenergic Agonists
Lofexidine,DB04948,N07,Other nervous system drugs 
Lofexidine,DB04948,N07B,Drugs used in addictive disorders 
Lofexidine,DB04948,N07BC,Drugs used in opioid dependence
Cephapirin,DB01139,C254,Anti-Infective Agent 
Cephapirin,DB01139,C258,Antibiotic 
Cephapirin,DB01139,C260,Beta-Lactam Antibiotic
Cephapirin,DB01139,D000890,Anti-Infective Agents 
Cephapirin,DB01139,D000900,Anti-Bacterial Agents 
Cephapirin,DB01139,D002511,Cephalosporins
Cephapirin,DB01139,D000890,Anti-Infective Agents 
Cephapirin,DB01139,D000900,Anti-Bacterial Agents 
Cephapirin,DB01139,D007769,Lactams
Cephapirin,DB01139,D000890,Anti-Infective Agents 
Cephapirin,DB01139,D000900,Anti-Bacterial Agents 
Cephapirin,DB01139,D047090,beta-Lactams
Cephapirin,DB01139,J01,Antibacterials for systemic use 
Cephapirin,DB01139,J01D,Other beta-lactam antibacterials 
Cephapirin,DB01139,J01DB,First-generation cephalosporins
Dexetimide,DB08997,C78272,Agent Affecting Nervous System 
Dexetimide,DB08997,C66880,Anticholinergic Agent 
Dexetimide,DB08997,C29704,Antimuscarinic Agent
Dexetimide,DB08997,D002491,Central Nervous System Agents 
Dexetimide,DB08997,D018726,Anti-Dyskinesia Agents 
Dexetimide,DB08997,D000978,Antiparkinson Agents
Dexetimide,DB08997,D018373,Peripheral Nervous System Agents 
Dexetimide,DB08997,D001337,Autonomic Agents 
Dexetimide,DB08997,D010276,Parasympatholytics
Dexetimide,DB08997,D018377,Neurotransmitter Agents 
Dexetimide,DB08997,D018678,Cholinergic Agents 
Dexetimide,DB08997,D018680,Cholinergic Antagonists
Dexetimide,DB08997,N04,Anti-parkinson drugs 
Dexetimide,DB08997,N04A,Anticholinergic agents 
Dexetimide,DB08997,N04AA,Tertiary amines
Butalamine,DB13681,C04,Peripheral vasodilators 
Butalamine,DB13681,C04A,Peripheral vasodilators
Butalamine,DB13681,C78274,Agent Affecting Cardiovascular System 
Butalamine,DB13681,C29707,Vasodilating Agent
Butalamine,DB13681,D002317,Cardiovascular Agents 
Butalamine,DB13681,D014665,Vasodilator Agents
Alclofenac,DB13167,C471,Enzyme Inhibitor 
Alclofenac,DB13167,C1323,Cyclooxygenase Inhibitor
Alclofenac,DB13167,C78272,Agent Affecting Nervous System 
Alclofenac,DB13167,C241,Analgesic Agent 
Alclofenac,DB13167,C2198,Nonnarcotic Analgesic
Alclofenac,DB13167,D000893,Anti-Inflammatory Agents
Alclofenac,DB13167,D002491,Central Nervous System Agents 
Alclofenac,DB13167,D000700,Analgesics
Alclofenac,DB13167,D018373,Peripheral Nervous System Agents 
Alclofenac,DB13167,D018689,Sensory System Agents
Alclofenac,DB13167,D018501,Antirheumatic Agents
Alclofenac,DB13167,M01,Antiinflammatory and antirheumatic products 
Alclofenac,DB13167,M01A,"Antiinflammatory and antirheumatic products, non-steroids "
Alclofenac,DB13167,M01AB,Acetic acid derivatives and related substances
Trimethyldiphenylpropylamine,DB13361,A03,Drugs for functional gastrointestinal disorders 
Trimethyldiphenylpropylamine,DB13361,A03A,Drugs for functional gastrointestinal disorders
Carbimazole,DB00389,C147908,Hormone Therapy Agent 
Carbimazole,DB00389,C547,Hormone Antagonist 
Carbimazole,DB00389,C885,Antithyroid Agent
Carbimazole,DB00389,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Carbimazole,DB00389,D006727,Hormone Antagonists 
Carbimazole,DB00389,D013956,Antithyroid Agents
Carbimazole,DB00389,H03,Thyroid therapy 
Carbimazole,DB00389,H03B,Antithyroid preparations 
Carbimazole,DB00389,H03BB,Sulfur-containing imidazole derivatives
Bromocriptine,DB01200,C26170,Protective Agent 
Bromocriptine,DB01200,C1509,Neuroprotective Agent
Bromocriptine,DB01200,C78272,Agent Affecting Nervous System 
Bromocriptine,DB01200,C66884,Dopamine Agonist
Bromocriptine,DB01200,D002491,Central Nervous System Agents 
Bromocriptine,DB01200,D018726,Anti-Dyskinesia Agents 
Bromocriptine,DB01200,D000978,Antiparkinson Agents
Bromocriptine,DB01200,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Bromocriptine,DB01200,D006727,Hormone Antagonists
Bromocriptine,DB01200,D018377,Neurotransmitter Agents 
Bromocriptine,DB01200,D015259,Dopamine Agents 
Bromocriptine,DB01200,D018491,Dopamine Agonists
Bromocriptine,DB01200,G02,Other gynecologicals 
Bromocriptine,DB01200,G02C,Other gynecologicals 
Bromocriptine,DB01200,G02CB,Prolactine inhibitors
Bromocriptine,DB01200,N04,Anti-parkinson drugs 
Bromocriptine,DB01200,N04B,Dopaminergic agents 
Bromocriptine,DB01200,N04BC,Dopamine agonists
Paraldehyde,DB09117,D002491,Central Nervous System Agents 
Paraldehyde,DB09117,D000927,Anticonvulsants
Paraldehyde,DB09117,D002491,Central Nervous System Agents 
Paraldehyde,DB09117,D002492,Central Nervous System Depressants 
Paraldehyde,DB09117,D006993,Hypnotics and Sedatives
Paraldehyde,DB09117,N05,Psycholeptics 
Paraldehyde,DB09117,N05C,Hypnotics and sedatives 
Paraldehyde,DB09117,N05CC,Aldehydes and derivatives
Triamcinolone,DB00620,A01,Stomatological preparations 
Triamcinolone,DB00620,A01A,Stomatological preparations 
Triamcinolone,DB00620,A01AC,Corticosteroids for local oral treatment
Triamcinolone,DB00620,C05,Vasoprotectives 
Triamcinolone,DB00620,C05A,Agents for treatment of hemorrhoids and anal fissures for topical use 
Triamcinolone,DB00620,C05AA,Corticosteroids
Triamcinolone,DB00620,C147908,Hormone Therapy Agent 
Triamcinolone,DB00620,C548,Therapeutic Hormone 
Triamcinolone,DB00620,C1636,Therapeutic Steroid Hormone
Triamcinolone,DB00620,C308,Immunotherapeutic Agent 
Triamcinolone,DB00620,C574,Immunosuppressant 
Triamcinolone,DB00620,C211,Therapeutic Corticosteroid
Triamcinolone,DB00620,D07,"Corticosteroids, dermatological preparations "
Triamcinolone,DB00620,D07A,"Corticosteroids, plain "
Triamcinolone,DB00620,D07AB,"Corticosteroids, moderately potent (group ii)"
Triamcinolone,DB00620,D07,"Corticosteroids, dermatological preparations "
Triamcinolone,DB00620,D07X,"Corticosteroids, other combinations "
Triamcinolone,DB00620,D07XB,"Corticosteroids, moderately potent, other combinations"
Triamcinolone,DB00620,D000893,Anti-Inflammatory Agents
Triamcinolone,DB00620,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Triamcinolone,DB00620,D006728,Hormones 
Triamcinolone,DB00620,D005938,Glucocorticoids
Triamcinolone,DB00620,H02,Corticosteroids for systemic use 
Triamcinolone,DB00620,H02A,"Corticosteroids for systemic use, plain "
Triamcinolone,DB00620,H02AB,Glucocorticoids
Triamcinolone,DB00620,R01,Nasal preparations 
Triamcinolone,DB00620,R01A,Decongestants and other nasal preparations for topical use 
Triamcinolone,DB00620,R01AD,Corticosteroids
Triamcinolone,DB00620,R03,Drugs for obstructive airway diseases 
Triamcinolone,DB00620,R03B,"Other drugs for obstructive airway diseases, inhalants "
Triamcinolone,DB00620,R03BA,Glucocorticoids
Triamcinolone,DB00620,S01,Ophthalmologicals 
Triamcinolone,DB00620,S01B,Antiinflammatory agents 
Triamcinolone,DB00620,S01BA,"Corticosteroids, plain"
Oxyphenisatin,DB04823,A06,Drugs for constipation 
Oxyphenisatin,DB04823,A06A,Drugs for constipation 
Oxyphenisatin,DB04823,A06AB,Contact laxatives
Oxyphenisatin,DB04823,C78276,Agent Affecting Digestive System or Metabolism 
Oxyphenisatin,DB04823,C29697,Laxative
Oxyphenisatin,DB04823,D005765,Gastrointestinal Agents 
Oxyphenisatin,DB04823,D002400,Cathartics
Methiodal,DB13321,V08,Contrast media 
Methiodal,DB13321,V08A,"X-ray contrast media, iodinated "
Methiodal,DB13321,V08AA,"Watersoluble, nephrotropic, high osmolar x-ray contrast media"
Fludrocortisone,DB00687,C147908,Hormone Therapy Agent 
Fludrocortisone,DB00687,C548,Therapeutic Hormone 
Fludrocortisone,DB00687,C1636,Therapeutic Steroid Hormone
Fludrocortisone,DB00687,C308,Immunotherapeutic Agent 
Fludrocortisone,DB00687,C574,Immunosuppressant 
Fludrocortisone,DB00687,C211,Therapeutic Corticosteroid
Fludrocortisone,DB00687,D000893,Anti-Inflammatory Agents
Fludrocortisone,DB00687,H02,Corticosteroids for systemic use 
Fludrocortisone,DB00687,H02A,"Corticosteroids for systemic use, plain "
Fludrocortisone,DB00687,H02AA,Mineralocorticoids
Ursodiol,DB01586,C78276,Agent Affecting Digestive System or Metabolism 
Ursodiol,DB01586,C29703,Antilipidemic Agent
Ursodiol,DB01586,D005765,Gastrointestinal Agents 
Ursodiol,DB01586,D001647,Bile Acids and Salts
Ursodiol,DB01586,A05,Bile and liver therapy 
Ursodiol,DB01586,A05A,Bile therapy 
Ursodiol,DB01586,A05AA,Bile acids and derivatives
Ursodiol,DB01586,D005765,Gastrointestinal Agents 
Ursodiol,DB01586,D002756,Cholagogues and Choleretics
Ursodiol,DB01586,D005765,Gastrointestinal Agents 
Ursodiol,DB01586,D002793,Cholic Acids
Ursodiol,DB01586,C471,Enzyme Inhibitor 
Ursodiol,DB01586,C1404,Protein Kinase Inhibitor 
Ursodiol,DB01586,C61074,Serine/Threonine Kinase Inhibitor
Metipranolol,DB01214,C78272,Agent Affecting Nervous System 
Metipranolol,DB01214,C29747,Adrenergic Agent 
Metipranolol,DB01214,C72900,Adrenergic Antagonist
Metipranolol,DB01214,D002317,Cardiovascular Agents 
Metipranolol,DB01214,D000889,Anti-Arrhythmia Agents
Metipranolol,DB01214,D002317,Cardiovascular Agents 
Metipranolol,DB01214,D000959,Antihypertensive Agents
Metipranolol,DB01214,D018373,Peripheral Nervous System Agents 
Metipranolol,DB01214,D001337,Autonomic Agents 
Metipranolol,DB01214,D013565,Sympatholytics
Metipranolol,DB01214,D018377,Neurotransmitter Agents 
Metipranolol,DB01214,D018663,Adrenergic Agents 
Metipranolol,DB01214,D018674,Adrenergic Antagonists
Metipranolol,DB01214,S01,Ophthalmologicals 
Metipranolol,DB01214,S01E,Antiglaucoma preparations and miotics 
Metipranolol,DB01214,S01ED,Beta blocking agents
Proquazone,DB13649,C78272,Agent Affecting Nervous System 
Proquazone,DB13649,C241,Analgesic Agent 
Proquazone,DB13649,C2198,Nonnarcotic Analgesic
Proquazone,DB13649,D000893,Anti-Inflammatory Agents
Proquazone,DB13649,D002491,Central Nervous System Agents 
Proquazone,DB13649,D000700,Analgesics
Proquazone,DB13649,D004791,Enzyme Inhibitors
Proquazone,DB13649,D018373,Peripheral Nervous System Agents 
Proquazone,DB13649,D018689,Sensory System Agents
Proquazone,DB13649,D018501,Antirheumatic Agents 
Proquazone,DB13649,D000894,"Anti-Inflammatory Agents, Non-Steroidal "
Proquazone,DB13649,D016861,Cyclooxygenase Inhibitors
Proquazone,DB13649,M01,Antiinflammatory and antirheumatic products 
Proquazone,DB13649,M01A,"Antiinflammatory and antirheumatic products, non-steroids"
Dimetofrine,DB13494,C01,Cardiac therapy 
Dimetofrine,DB13494,C01C,Cardiac stimulants excl. cardiac glycosides 
Dimetofrine,DB13494,C01CA,Adrenergic and dopaminergic agents
Dimetofrine,DB13494,C78272,Agent Affecting Nervous System 
Dimetofrine,DB13494,C29747,Adrenergic Agent 
Dimetofrine,DB13494,C87053,Adrenergic Agonist
Silybin,DB09298,A05,Bile and liver therapy 
Silybin,DB09298,A05B,"Liver therapy, lipotropics "
Silybin,DB09298,A05BA,Liver therapy
Silybin,DB09298,D000970,Antineoplastic Agents
Silybin,DB09298,D020011,Protective Agents
Benznidazole,DB11989,C254,Anti-Infective Agent 
Benznidazole,DB11989,C276,Antiparasitic Agent 
Benznidazole,DB11989,C277,Antiprotozoal Agent
Benznidazole,DB11989,D000890,Anti-Infective Agents 
Benznidazole,DB11989,D000977,Antiparasitic Agents 
Benznidazole,DB11989,D000981,Antiprotozoal Agents
Benznidazole,DB11989,D007155,Immunologic Factors 
Benznidazole,DB11989,D007166,Immunosuppressive Agents
Benznidazole,DB11989,D009676,Noxae 
Benznidazole,DB11989,D009153,Mutagens
Benznidazole,DB11989,P01,Antiprotozoals 
Benznidazole,DB11989,P01C,Agents against leishmaniasis and trypanosomiasis 
Benznidazole,DB11989,P01CA,Nitroimidazole derivatives
