primaryDomainId:ID,casNumber:string,dataSources:string[],displayName:string,domainIds:string[],drugGroups:string[],:LABEL,type:string
drugbank.DB06485,93265-81-7,drugbank|unichem,Ropidoxuridine,drugbank.DB06485|pubchem.9840777,,Drug,Drug
drugbank.DB06486,170364-57-5,drugbank|unichem,Enzastaurin,drugbank.DB06486|pubchem.176167,,Drug,Drug
drugbank.DB06489,188630-14-0,drugbank,Liatermin,drugbank.DB06489,,Drug,Drug
drugbank.DB06492,507453-82-9,drugbank,Mirococept,drugbank.DB06492,,Drug,Drug
drugbank.DB06493,697766-75-9,drugbank,Velafermin,drugbank.DB06493,,Drug,Drug
drugbank.DB06494,308831-61-0,drugbank|unichem,Sufugolix,drugbank.DB06494|pubchem.3038517,,Drug,Drug
drugbank.DB06495,199685-57-9,drugbank,Onercept,drugbank.DB06495,,Drug,Drug
drugbank.DB06496,142985-55-5,drugbank,Dextrin 2-sulfate,drugbank.DB06496,,Drug,Drug
drugbank.DB06497,461443-59-4,drugbank|unichem,Aplaviroc,drugbank.DB06497|pubchem.3001322,,Drug,Drug
drugbank.DB06498,,drugbank,L523S,drugbank.DB06498,,Drug,Drug
drugbank.DB06499,67700-30-5,drugbank|unichem,Furaprofen,drugbank.DB06499|pubchem.37801,,Drug,Drug
drugbank.DB06503,,drugbank,MLN2222,drugbank.DB06503,,Drug,Drug
drugbank.DB06504,,drugbank|unichem,S-8510,drugbank.DB06504|pubchem.135409387,,Drug,Drug
drugbank.DB06506,144980-29-0,drugbank|unichem,Repinotan,drugbank.DB06506|pubchem.198757,,Drug,Drug
drugbank.DB06508,278598-52-0,drugbank|unichem,GW-559090,drugbank.DB06508|pubchem.9809516,,Drug,Drug
drugbank.DB06510,331741-94-7,drugbank|unichem,Muraglitazar,drugbank.DB06510|pubchem.206044,,Drug,Drug
drugbank.DB06511,,drugbank,AMGN-0007,drugbank.DB06511,,Drug,Drug
drugbank.DB06512,120444-71-5,drugbank|unichem,Deramciclane,drugbank.DB06512|pubchem.119590,,Drug,Drug
drugbank.DB06515,57444-62-9,drugbank|unichem,Resiniferatoxin,drugbank.DB06515|pubchem.5702546,,Drug,Drug
drugbank.DB06517,346689-77-8,drugbank|unichem,MLN576,drugbank.DB06517|pubchem.9886593,,Drug,Drug
drugbank.DB06518,449811-92-1,drugbank|unichem,R-1487,drugbank.DB06518|pubchem.11406590,,Drug,Drug
drugbank.DB06519,213411-83-7,drugbank|unichem,Edaglitazone,drugbank.DB06519|pubchem.9825701,,Drug,Drug
drugbank.DB06521,251303-04-5,drugbank|unichem,Ertiprotafib,drugbank.DB06521|pubchem.157049,,Drug,Drug
drugbank.DB06523,206269-27-4,drugbank|unichem,Levovirin,drugbank.DB06523|pubchem.460516,,Drug,Drug
drugbank.DB06525,457075-21-7,drugbank|unichem,Ganstigmine,drugbank.DB06525|pubchem.9823294,,Drug,Drug
drugbank.DB06527,3687-18-1,drugbank|unichem,Tramiprosate,drugbank.DB06527|pubchem.6991996|pubchem.1646,,Drug,Drug
drugbank.DB06529,96604-21-6,drugbank|unichem,Ocinaplon,drugbank.DB06529|pubchem.216456,,Drug,Drug
drugbank.DB06530,144875-48-9,drugbank|unichem,Resiquimod,drugbank.DB06530|pubchem.159603,,Drug,Drug
drugbank.DB06532,186953-56-0,drugbank|unichem,Pafuramidine,drugbank.DB06532|pubchem.459963|pubchem.5480200|pubchem.44332876|pubchem.58665287|pubchem.6529858,,Drug,Drug
drugbank.DB06533,222834-30-2,drugbank|unichem,Ragaglitazar,drugbank.DB06533|pubchem.128814,,Drug,Drug
drugbank.DB06534,9014-42-0,drugbank,Thrombopoietin,drugbank.DB06534,,Drug,Drug
drugbank.DB06535,37178-37-3,drugbank|unichem,Etilevodopa,drugbank.DB06535|drug_central.4422|pubchem.170345,,Drug,Drug
drugbank.DB06536,251565-85-2,drugbank|unichem,Tesaglitazar,drugbank.DB06536|pubchem.208901,,Drug,Drug
drugbank.DB06538,169758-66-1,drugbank|unichem,Robalzotan,drugbank.DB06538|pubchem.3055171,,Drug,Drug
drugbank.DB06543,472-61-7,drugbank|unichem,Astaxanthin,drugbank.DB06543|pubchem.5281224,,Drug,Drug
drugbank.DB06545,244096-20-6,drugbank,Gavilimomab,drugbank.DB06545,,Drug,Drug
drugbank.DB06546,2417175-94-9,drugbank,Atibuclimab,drugbank.DB06546,,Drug,Drug
drugbank.DB06548,180064-38-4,drugbank|chembl|unichem,Minodronic acid,drugbank.DB06548|drug_central.4074|pubchem.130956,approved,Drug,Drug
drugbank.DB06549,159768-75-9,drugbank|unichem,Labradimil,drugbank.DB06549|pubchem.6918284,,Drug,Drug
drugbank.DB06550,,drugbank,Bivatuzumab,drugbank.DB06550,,Drug,Drug
drugbank.DB06552,,drugbank,rNAPc2,drugbank.DB06552,,Drug,Drug
drugbank.DB06554,64603-91-4,drugbank|unichem,Gaboxadol,drugbank.DB06554|pubchem.3448|pubchem.28360827,,Drug,Drug
drugbank.DB06555,147817-50-3,drugbank|unichem,Siramesine,drugbank.DB06555|pubchem.9829526,,Drug,Drug
drugbank.DB06556,476273-48-0,drugbank,Edifoligide,drugbank.DB06556,,Drug,Drug
drugbank.DB06557,285985-06-0,drugbank,Lerdelimumab,drugbank.DB06557,,Drug,Drug
drugbank.DB06558,180384-57-0,drugbank|unichem,Tezosentan,drugbank.DB06558|pubchem.151174,,Drug,Drug
drugbank.DB06559,117276-75-2,drugbank,Lanimostim,drugbank.DB06559,,Drug,Drug
drugbank.DB06560,331243-22-2,drugbank,Pascolizumab,drugbank.DB06560,,Drug,Drug
drugbank.DB06562,159075-60-2,drugbank,Emfilermin,drugbank.DB06562,,Drug,Drug
drugbank.DB06568,,drugbank,alpha-Hydroxy glycineamide,drugbank.DB06568,,Drug,Drug
drugbank.DB06569,384329-61-7,drugbank|unichem,P-57AS3,drugbank.DB06569|pubchem.9962786,,Drug,Drug
drugbank.DB06573,259188-38-0,drugbank|unichem,Rebimastat,drugbank.DB06573|pubchem.9913881,,Drug,Drug
drugbank.DB06575,195157-34-7,drugbank|unichem,Valomaciclovir,drugbank.DB06575|pubchem.135544014,,Drug,Drug
drugbank.DB06576,909110-25-4,drugbank,Baminercept,drugbank.DB06576,,Drug,Drug
drugbank.DB06578,175013-84-0,drugbank|unichem,Tonabersat,drugbank.DB06578|pubchem.6918324,,Drug,Drug
drugbank.DB06579,840486-93-3,drugbank|unichem,Adipiplon,drugbank.DB06579|pubchem.11198924,,Drug,Drug
drugbank.DB06580,121104-96-9,drugbank|unichem,Celgosivir,drugbank.DB06580|pubchem.60734,,Drug,Drug
drugbank.DB06581,174022-42-5,drugbank|unichem,Bevirimat,drugbank.DB06581|pubchem.457928,,Drug,Drug
drugbank.DB06582,82059-50-5,drugbank|unichem,Dextofisopam,drugbank.DB06582|pubchem.204105,,Drug,Drug
drugbank.DB06584,350485-85-7,drugbank,TG4010,drugbank.DB06584,,Drug,Drug
drugbank.DB06585,150586-58-6,drugbank|unichem,Fipamezole,drugbank.DB06585|pubchem.213041,,Drug,Drug
drugbank.DB06586,282526-98-1,drugbank|unichem,Cetilistat,drugbank.DB06586|drug_central.4886|pubchem.9952916,,Drug,Drug
drugbank.DB06587,154738-42-8,drugbank|unichem,Mitemcinal,drugbank.DB06587|pubchem.6918267,,Drug,Drug
drugbank.DB06588,1213777-80-0,drugbank|unichem,Triphendiol,drugbank.DB06588|pubchem.25022868,,Drug,Drug
drugbank.DB06589,444731-52-6,drugbank|chembl|unichem,Pazopanib,drugbank.DB06589|drug_central.4118|pubchem.10113978,approved,Drug,Drug
drugbank.DB06590,229016-73-3,drugbank|chembl|unichem,Ceftaroline fosamil,drugbank.DB06590|drug_central.4169|pubchem.57514685|pubchem.9852981,approved,Drug,Drug
drugbank.DB06592,1394129-74-8,drugbank,Pegargiminase,drugbank.DB06592,,Drug,Drug
drugbank.DB06594,138112-76-2,drugbank|chembl|unichem,Agomelatine,drugbank.DB06594|drug_central.99|pubchem.82148,approved,Drug,Drug
drugbank.DB06595,120685-11-2,drugbank|chembl|unichem,Midostaurin,drugbank.DB06595|drug_central.5231|pubchem.9829523,approved,Drug,Drug
drugbank.DB06597,172377-52-5,drugbank|unichem,Estradiol sulfamate,drugbank.DB06597|pubchem.6918339,,Drug,Drug
drugbank.DB06598,203258-60-0,drugbank|unichem,Brostallicin,drugbank.DB06598|pubchem.6918408,,Drug,Drug
drugbank.DB06599,845816-02-6,drugbank,Lexatumumab,drugbank.DB06599,,Drug,Drug
drugbank.DB06600,378746-64-6,drugbank|unichem,Nemonoxacin,drugbank.DB06600|drug_central.5079|pubchem.11993740,,Drug,Drug
drugbank.DB06602,241473-69-8,drugbank,Reslizumab,drugbank.DB06602|drug_central.5093,,Drug,Drug
drugbank.DB06603,404950-80-7,drugbank|chembl|unichem,Panobinostat,drugbank.DB06603|drug_central.4682|pubchem.6918837,approved,Drug,Drug
drugbank.DB06604,473289-62-2,drugbank|unichem,Ilepatril,drugbank.DB06604|pubchem.9824131,,Drug,Drug
drugbank.DB06605,503612-47-3,drugbank|chembl|unichem,Apixaban,drugbank.DB06605|drug_central.4298|pubchem.10182969,approved,Drug,Drug
drugbank.DB06606,876387-05-2,drugbank,Teplizumab,drugbank.DB06606|drug_central.5692,,Drug,Drug
drugbank.DB06607,509077-98-9,drugbank,Catumaxomab,drugbank.DB06607,,Drug,Drug
drugbank.DB06608,106635-80-7,drugbank|chembl|unichem,Tafenoquine,drugbank.DB06608|drug_central.3578|pubchem.115358,approved,Drug,Drug
drugbank.DB06609,137215-12-4,drugbank|unichem,Odiparcil,drugbank.DB06609|pubchem.216385,,Drug,Drug
drugbank.DB06610,204248-78-2,drugbank|unichem,Omiganan,drugbank.DB06610|pubchem.102284999|pubchem.16131445|pubchem.73952242,,Drug,Drug
drugbank.DB06611,330988-75-5,drugbank,Pegsunercept,drugbank.DB06611,,Drug,Drug
drugbank.DB06612,196078-29-2,drugbank,Mepolizumab,drugbank.DB06612|drug_central.5061,,Drug,Drug
drugbank.DB06614,330600-85-6,drugbank|chembl|unichem,Peramivir,drugbank.DB06614|drug_central.4823|pubchem.154234,approved,Drug,Drug
drugbank.DB06616,380843-75-4,drugbank|chembl|unichem,Bosutinib,drugbank.DB06616|drug_central.4359|pubchem.5328940,approved,Drug,Drug
drugbank.DB06618,165377-43-5,drugbank|unichem,Cutamesine,drugbank.DB06618|pubchem.9907323,,Drug,Drug
drugbank.DB06619,145514-04-1,drugbank|unichem,Amdoxovir,drugbank.DB06619|pubchem.124088,,Drug,Drug
drugbank.DB06620,189681-70-7,drugbank|unichem,Aplindore,drugbank.DB06620|pubchem.158784,,Drug,Drug
drugbank.DB06622,25848-69-5,drugbank|unichem,7-beta-Hydroxyepiandrosterone,drugbank.DB06622|pubchem.9836181,,Drug,Drug
drugbank.DB06623,56995-20-1,drugbank|chembl|unichem,Flupirtine,drugbank.DB06623|drug_central.1215|pubchem.53276,approved,Drug,Drug
drugbank.DB06624,701977-09-5,drugbank|unichem,Taranabant,drugbank.DB06624|pubchem.11226090,,Drug,Drug
drugbank.DB06625,442908-10-3,drugbank|unichem,Vipadenant,drugbank.DB06625|pubchem.21874557,,Drug,Drug
drugbank.DB06626,319460-85-0,drugbank|chembl|unichem,Axitinib,drugbank.DB06626|drug_central.4225|pubchem.6450551,approved,Drug,Drug
drugbank.DB06629,186497-07-4,drugbank|unichem,Zibotentan,drugbank.DB06629|pubchem.9910224,,Drug,Drug
drugbank.DB06630,875446-37-0,drugbank|unichem,Anacetrapib,drugbank.DB06630|pubchem.11556427,,Drug,Drug
drugbank.DB06633,51036-13-6,drugbank|unichem,N-chlorotaurine,drugbank.DB06633|pubchem.108018,,Drug,Drug
drugbank.DB06634,414910-27-3,drugbank|unichem,Casopitant,drugbank.DB06634|drug_central.4401|pubchem.9917021,,Drug,Drug
drugbank.DB06635,193153-04-7,drugbank|unichem,Otamixaban,drugbank.DB06635|pubchem.5496659,,Drug,Drug
drugbank.DB06636,742049-41-8,drugbank|chembl|unichem,Isavuconazonium,drugbank.DB06636|drug_central.4947|pubchem.6918606,approved,Drug,Drug
drugbank.DB06637,504-24-5,drugbank|chembl|unichem,Dalfampridine,drugbank.DB06637|drug_central.4163|pubchem.1727,approved,Drug,Drug
drugbank.DB06638,865311-47-3,drugbank|unichem,Quarfloxin,drugbank.DB06638|pubchem.11635763,,Drug,Drug
drugbank.DB06640,341524-89-8,drugbank|unichem,Fispemifene,drugbank.DB06640|pubchem.9954033,,Drug,Drug
drugbank.DB06641,157716-52-4,drugbank|unichem,Perifosine,drugbank.DB06641|pubchem.148177,,Drug,Drug
drugbank.DB06642,959961-96-7,drugbank,Bevasiranib,drugbank.DB06642,,Drug,Drug
drugbank.DB06643,615258-40-7,drugbank,Denosumab,drugbank.DB06643|drug_central.4965,,Drug,Drug
drugbank.DB06645,249921-19-5,drugbank|unichem,Anamorelin,drugbank.DB06645|drug_central.5487|pubchem.9828911,,Drug,Drug
drugbank.DB06647,558480-40-3,drugbank,Volociximab,drugbank.DB06647,,Drug,Drug
drugbank.DB06649,133865-88-0,drugbank|unichem,Priralfinamide,drugbank.DB06649|pubchem.5745207,,Drug,Drug
drugbank.DB06650,679818-59-8,drugbank,Ofatumumab,drugbank.DB06650|drug_central.4951,,Drug,Drug
drugbank.DB06651,179822-83-4,drugbank|unichem,DiaPep 277,drugbank.DB06651|pubchem.145994602|pubchem.16138701,,Drug,Drug
drugbank.DB06652,306296-47-9,drugbank|unichem,Vicriviroc,drugbank.DB06652|pubchem.3009355,,Drug,Drug
drugbank.DB06654,133865-89-1,drugbank|chembl|unichem,Safinamide,drugbank.DB06654|drug_central.4921|pubchem.131682,approved,Drug,Drug
drugbank.DB06655,204656-20-2,drugbank,Liraglutide,drugbank.DB06655|drug_central.4164,,Drug,Drug
drugbank.DB06656,180300-43-0,drugbank|unichem,TAS-106,drugbank.DB06656|pubchem.176885,,Drug,Drug
drugbank.DB06657,92262-58-3,drugbank|unichem,Valrocemide,drugbank.DB06657|pubchem.6918293,,Drug,Drug
drugbank.DB06659,284041-10-7,drugbank|unichem,Rostaporfin,drugbank.DB06659|pubchem.135565472,,Drug,Drug
drugbank.DB06660,142001-63-6,drugbank|unichem,Saredutant,drugbank.DB06660|pubchem.104974,,Drug,Drug
drugbank.DB06662,167362-48-3,drugbank,Abetimus,drugbank.DB06662,,Drug,Drug
drugbank.DB06663,396091-73-9,drugbank|chembl|unichem,Pasireotide,drugbank.DB06663|drug_central.4329|pubchem.9941444,approved,Drug,Drug
drugbank.DB06666,168079-32-1,drugbank|unichem,Lixivaptan,drugbank.DB06666|pubchem.172997,,Drug,Drug
drugbank.DB06669,123932-43-4,drugbank|unichem,Arverapamil,drugbank.DB06669|pubchem.15593907,,Drug,Drug
drugbank.DB06670,603139-19-1,drugbank|unichem,Odanacatib,drugbank.DB06670|pubchem.10152654,,Drug,Drug
drugbank.DB06673,871224-64-5,drugbank|unichem,Almorexant,drugbank.DB06673|pubchem.23727689,,Drug,Drug
drugbank.DB06674,476181-74-5,drugbank,Golimumab,drugbank.DB06674|drug_central.4967,,Drug,Drug
drugbank.DB06677,180384-56-9,drugbank|unichem,Clazosentan,drugbank.DB06677|drug_central.5518|pubchem.6433095,,Drug,Drug
drugbank.DB06678,61337-87-9,drugbank|unichem,Esmirtazapine,drugbank.DB06678|pubchem.3085218,,Drug,Drug
drugbank.DB06679,151912-11-7,drugbank,Amediplase,drugbank.DB06679,,Drug,Drug
drugbank.DB06680,199396-76-4,drugbank|unichem,Asoprisnil,drugbank.DB06680|pubchem.9577221,,Drug,Drug
drugbank.DB06681,706808-37-9,drugbank,Belatacept,drugbank.DB06681|drug_central.5091,,Drug,Drug
drugbank.DB06682,163133-43-5,drugbank|unichem,Naproxcinod,drugbank.DB06682|drug_central.4674|pubchem.9884642,,Drug,Drug
drugbank.DB06683,163252-36-6,drugbank|unichem,Clevudine,drugbank.DB06683|drug_central.4394|pubchem.73115,,Drug,Drug
drugbank.DB06684,163521-12-8,drugbank|chembl|unichem,Vilazodone,drugbank.DB06684|drug_central.4223|pubchem.6918314,approved,Drug,Drug
drugbank.DB06685,248281-84-7,drugbank|unichem,Laquinimod,drugbank.DB06685|drug_central.4825|pubchem.54677946,,Drug,Drug
drugbank.DB06688,917381-47-6,drugbank,Sipuleucel-T,drugbank.DB06688,,Drug,Drug
drugbank.DB06689,2272-11-9,drugbank|chembl|unichem,Ethanolamine oleate,drugbank.DB06689|drug_central.4086|pubchem.51371306|pubchem.5282489,approved,Drug,Drug
drugbank.DB06690,10024-97-2,drugbank|chembl|unichem,Nitrous oxide,drugbank.DB06690|drug_central.4238|pubchem.948,approved,Drug,Drug
drugbank.DB06691,91-84-9,drugbank|chembl|unichem,Mepyramine,drugbank.DB06691|drug_central.2331|pubchem.4992,approved,Drug,Drug
drugbank.DB06692,9087-70-1,drugbank,Aprotinin,drugbank.DB06692|drug_central.4839,,Drug,Drug
drugbank.DB06693,73573-88-3,drugbank|unichem,Mevastatin,drugbank.DB06693|pubchem.64715,,Drug,Drug
drugbank.DB06694,526-36-3,drugbank|chembl|unichem,Xylometazoline,drugbank.DB06694|drug_central.3658|pubchem.5709,approved,Drug,Drug
drugbank.DB06695,211915-06-9,drugbank|chembl|unichem,Dabigatran etexilate,drugbank.DB06695|drug_central.776|pubchem.9578572|pubchem.6445226|pubchem.213023|pubchem.135565674,approved,Drug,Drug
drugbank.DB06696,51025-85-5,drugbank|unichem,Arbekacin,drugbank.DB06696|drug_central.235|pubchem.68682,,Drug,Drug
drugbank.DB06697,71963-77-4,drugbank|chembl|unichem,Artemether,drugbank.DB06697|drug_central.245|pubchem.68911,approved,Drug,Drug
drugbank.DB06698,5638-76-6,drugbank|chembl|unichem,Betahistine,drugbank.DB06698|drug_central.346|pubchem.2366,approved,Drug,Drug
drugbank.DB06699,214766-78-6,drugbank|chembl|unichem,Degarelix,drugbank.DB06699|drug_central.4379|pubchem.101755083|pubchem.16136245,approved,Drug,Drug
drugbank.DB06700,93413-62-8,drugbank|chembl|unichem,Desvenlafaxine,drugbank.DB06700|drug_central.4380|pubchem.125017,approved,Drug,Drug
drugbank.DB06701,40431-64-9,drugbank|chembl|unichem,Dexmethylphenidate,drugbank.DB06701|drug_central.836|pubchem.154101,approved,Drug,Drug
drugbank.DB06702,286930-02-7,drugbank|chembl|unichem,Fesoterodine,drugbank.DB06702|drug_central.4191|pubchem.6918558,approved,Drug,Drug
drugbank.DB06703,770691-21-9,drugbank|unichem,Gadobutrol,drugbank.DB06703|drug_central.4179|pubchem.12041444|pubchem.70678987,,Drug,Drug
drugbank.DB06704,80663-95-2,drugbank|chembl|unichem,Iobenguane,drugbank.DB06704|drug_central.1448|pubchem.60860,approved,Drug,Drug
drugbank.DB06705,193901-90-5,drugbank|unichem,Gadofosveset trisodium,drugbank.DB06705|drug_central.3258|pubchem.11672461,,Drug,Drug
drugbank.DB06706,503-01-5,drugbank|chembl|unichem,Isometheptene,drugbank.DB06706|drug_central.1496|pubchem.22297,approved,Drug,Drug
drugbank.DB06707,829-74-3,drugbank|chembl|unichem,Levonordefrin,drugbank.DB06707|drug_central.4482|pubchem.164739,approved,Drug,Drug
drugbank.DB06708,82186-77-4,drugbank|chembl|unichem,Lumefantrine,drugbank.DB06708|drug_central.1617|pubchem.6437380,approved,Drug,Drug
drugbank.DB06709,55-92-5,drugbank|chembl|unichem,Methacholine,drugbank.DB06709|drug_central.1726|pubchem.1993,approved,Drug,Drug
drugbank.DB06710,58-18-4,drugbank|chembl|unichem,Methyltestosterone,drugbank.DB06710|drug_central.3356|pubchem.6010,approved,Drug,Drug
drugbank.DB06711,835-31-4,drugbank|chembl|unichem,Naphazoline,drugbank.DB06711|drug_central.3369|pubchem.4436,approved,Drug,Drug
drugbank.DB06712,75530-68-6,drugbank|unichem,Nilvadipine,drugbank.DB06712|drug_central.1934|pubchem.4494,,Drug,Drug
drugbank.DB06713,53016-31-2,drugbank|unichem,Norelgestromin,drugbank.DB06713|drug_central.1959|pubchem.62930,,Drug,Drug
drugbank.DB06714,101-40-6,drugbank|unichem,Propylhexedrine,drugbank.DB06714|drug_central.2305|pubchem.7558,,Drug,Drug
drugbank.DB06715,7681-11-0,drugbank|chembl|unichem,Potassium Iodide,drugbank.DB06715|drug_central.4296|drug_central.5650|pubchem.4875,approved,Drug,Drug
drugbank.DB06716,258516-89-1,drugbank|chembl|unichem,Fospropofol,drugbank.DB06716|drug_central.3249|pubchem.3038498,approved,Drug,Drug
drugbank.DB06717,172673-20-0,drugbank|chembl|unichem,Fosaprepitant,drugbank.DB06717|drug_central.4470|pubchem.135413538,approved,Drug,Drug
drugbank.DB06718,10418-03-8,drugbank|chembl|unichem,Stanozolol,drugbank.DB06718|drug_central.2477|pubchem.25249,approved,Drug,Drug
drugbank.DB06719,57982-77-1,drugbank|chembl|unichem,Buserelin,drugbank.DB06719|drug_central.436|pubchem.50225,approved,Drug,Drug
drugbank.DB06720,884604-91-5,drugbank,Velaglucerase alfa,drugbank.DB06720|drug_central.4989,,Drug,Drug
drugbank.DB06721,292618-32-7,drugbank|unichem,Gimatecan,drugbank.DB06721|pubchem.9577124,,Drug,Drug
drugbank.DB06723,21645-51-2,drugbank|chembl|unichem,Aluminum hydroxide,drugbank.DB06723|drug_central.4250|pubchem.10176082,approved,Drug,Drug
drugbank.DB06724,471-34-1,drugbank|chembl|unichem,Calcium carbonate,drugbank.DB06724|drug_central.4239|pubchem.516889|pubchem.10112,approved,Drug,Drug
drugbank.DB06725,70374-39-9,drugbank|chembl|unichem,Lornoxicam,drugbank.DB06725|drug_central.1609|pubchem.54690031,approved,Drug,Drug
drugbank.DB06726,54340-62-4,drugbank|unichem,Bufuralol,drugbank.DB06726|drug_central.424|pubchem.71733,,Drug,Drug
drugbank.DB06727,90-39-1,drugbank|chembl|unichem,Sparteine,drugbank.DB06727|drug_central.2467|pubchem.644020,approved,Drug,Drug
drugbank.DB06728,62-53-3,drugbank|unichem,Aniline,drugbank.DB06728|pubchem.6115,,Drug,Drug
drugbank.DB06729,526-08-9,drugbank|chembl|unichem,Sulfaphenazole,drugbank.DB06729|drug_central.2523|pubchem.5335,approved,Drug,Drug
drugbank.DB06730,60282-87-3,drugbank|unichem,Gestodene,drugbank.DB06730|drug_central.1291|pubchem.3033968,,Drug,Drug
drugbank.DB06731,126924-38-7,drugbank|unichem,Seproxetine,drugbank.DB06731|pubchem.3058751,,Drug,Drug
drugbank.DB06732,6051-87-2,drugbank|unichem,beta-Naphthoflavone,drugbank.DB06732|pubchem.2361,,Drug,Drug
drugbank.DB06733,88899-55-2,drugbank|unichem,Bafilomycin A1,drugbank.DB06733|pubchem.6436223,,Drug,Drug
drugbank.DB06734,88899-56-3,drugbank|unichem,Bafilomycin B1,drugbank.DB06734|pubchem.6440917,,Drug,Drug
drugbank.DB06735,15690-57-0,drugbank|unichem,Enclomiphene,drugbank.DB06735|pubchem.1548953,,Drug,Drug
drugbank.DB06736,89796-99-6,drugbank|chembl|unichem,Aceclofenac,drugbank.DB06736|drug_central.43|pubchem.71771,approved,Drug,Drug
drugbank.DB06737,74711-43-6,drugbank|unichem,Zaltoprofen,drugbank.DB06737|drug_central.2858|pubchem.5720,,Drug,Drug
drugbank.DB06738,469-79-4,drugbank|unichem,Ketobemidone,drugbank.DB06738|drug_central.1526|pubchem.10101,,Drug,Drug
drugbank.DB06739,112665-43-7,drugbank|chembl|unichem,Seratrodast,drugbank.DB06739|drug_central.2432|pubchem.2449,approved,Drug,Drug
drugbank.DB06740,94015-46-0,drugbank,BW-A 58C,drugbank.DB06740,,Drug,Drug
drugbank.DB06741,153436-22-7,drugbank|unichem,Gavestinel,drugbank.DB06741|pubchem.6450546,,Drug,Drug
drugbank.DB06742,18683-91-5,drugbank,Ambroxol,drugbank.DB06742|drug_central.147,,Drug,Drug
drugbank.DB06743,15291-75-5,drugbank|unichem,Ginkgolide A,drugbank.DB06743|pubchem.9909368,,Drug,Drug
drugbank.DB06744,,drugbank|unichem,ginkgolide-B,drugbank.DB06744|pubchem.6324617,,Drug,Drug
drugbank.DB06745,15291-76-6,drugbank|unichem,ginkgolide-C,drugbank.DB06745|pubchem.9867869,,Drug,Drug
drugbank.DB06746,107438-79-9,drugbank|unichem,ginkgolide-J,drugbank.DB06746|pubchem.11154476,,Drug,Drug
drugbank.DB06747,15291-78-8,drugbank|unichem,ginkgolide-M,drugbank.DB06747|pubchem.46937025,,Drug,Drug
drugbank.DB06748,11021-13-9,drugbank|unichem,Ginsenoside C,drugbank.DB06748|pubchem.6917976,,Drug,Drug
drugbank.DB06749,41753-43-9,drugbank|unichem,Ginsenoside Rb1,drugbank.DB06749|pubchem.9898279,,Drug,Drug
drugbank.DB06750,22427-39-0,drugbank|unichem,Ginsenoside Rg1,drugbank.DB06750|pubchem.441923,,Drug,Drug
drugbank.DB06751,14009-24-6,drugbank|unichem,Drotaverine,drugbank.DB06751|drug_central.969|pubchem.1712095,,Drug,Drug
drugbank.DB06752,9001-09-6,drugbank,Chymopapain,drugbank.DB06752|drug_central.5131,,Drug,Drug
drugbank.DB06753,306-52-5,drugbank|chembl|unichem,Triclofos,drugbank.DB06753|drug_central.2735|pubchem.5563,approved,Drug,Drug
